survey_date,edp_site_id,consent_edp,consent_spt,consent_contact,consent_contact_method,over_18,postcode,state,account_holder,property_use,property_year,property_construction,property_construction_other,property_star_rating,num_floors,dwelling_type,dwelling_type_other,num_bedrooms,tenure,tenure_not_occupied,tenure_other,tenure_rented_from,tenure_rented_other,num_occupants,num_children,num_occupants_70plus,has_pets,num_type_pets,has_livestock,num_type_livestock,num_days_occupied,income_weekly,has_gas,has_gas_heating,has_gas_cooking,has_gas_hot_water,has_aircon,aircon_type,num_rooms_aircon,num_rooms_heated,num_refrigerators,has_poolpump,dryer_usage,has_ev,ev_type,ev_charger_type,significant_loads_other,commercial_loads,business_hours,connection_type,has_controlled_load,islandable,property_power_outage_types,property_power_outage_other,area_power_outage_types,area_power_outage_other,power_outage_latest,has_solar,hot_water_heat_type,hot_water_heat_type_other,rooms_heat_type,rooms_heat_type_other,has_battery,battery_size_make_model
12/16/22,W0172,Yes,Yes,Yes,Email,Yes,2611,ACT,Yes,Residential ,2021,Don't know,,,3,"Semi-detached house, townhouse or terrace",,2,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes ,4 guinea pigs,No ,,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Ducted aircon,All fooms,All rooms,2,No,None ,Yes ,Braaap EV10 electric motorcycle,Zappi 7kw,,,,Single Phase ,No,Yes,,,,,,t,,,,,t,Tesla powerwall 2 13ks
12/16/22,W0173,Yes,Yes,No,,Yes,4157,QLD,Yes,Residential ,1997,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes ,2 dogs and 2 cats,No ,,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Split system aircon,2,0,3 or more ,Yes ,None ,No ,,,,,,Single Phase ,Don't know,Don't Know,,,,,,t,,,,,f,
12/19/22,W0174,Yes,Yes,Yes,Email,Yes,2282,NSW,Yes,Residential ,,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No ,,No ,,2-Jan,Prefer not to say / Not applicable,No ,No ,No ,No ,Yes ,"Split system aircon, Ducted aircon",5,0,3 or more ,Yes ,Medium ,No ,,,,,,Three Phase ,No,No,,,,,,t,,,,,f,
12/20/22,W0175,Yes,Yes,Yes,Email,Yes,2074,NSW,Yes,Residential ,,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes ,1. Dog,No ,,4-Mar,Above $1200,No ,No ,No ,No ,Yes ,"Split system aircon, Ducted aircon",All,All,2,No,Medium ,No ,,,,,,Don't know,Don't know,Don't Know,,,,,,t,,,,,,
12/16/22,W0176,Yes,Yes,No,,Yes,2090,NSW,Yes,Residential ,2010,Double brick,,,2,"Semi-detached house, townhouse or terrace",,3,This is my home and is owned under a mortgage by me or my family,,,,,2,1,0,Yes ,1 Dog,No ,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,10,0,1,No,Low ,No ,,,No,,,Single Phase ,No,Don't Know,,,,,,t,,,,,f,
12/16/22,W0177,Yes,Yes,Yes,Email,Yes,3809,VIC,Yes,Residential ,2022,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,4,2,0,No ,,No ,,2-Jan,Less than $800,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,No,Ducted evaporative cooling,No,3,1,No,Medium ,No ,,,,,,Single Phase ,Don't know,,Wind ,,Wind ,,,t,,,,,f,
12/16/22,W0178,Yes,Yes,Yes,Email,Yes,3015,VIC,Yes,Residential ,5/1/22 0:00,Brick veneer,,7 star,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,4,0,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,No ,Yes - connected to the gas main,Yes ,Ducted aircon,whole house,6,1,No,Low ,Yes ,Telsa Y,no charger. using the power adaptor,,,,Three Phase ,No,Yes,,,,,,t,,,,,t,LG Energy 10 LV (10 year warranty)
12/16/22,W0178,Yes,Yes,Yes,Email,Yes,3015,VIC,Yes,Residential ,5/1/22 0:00,Brick veneer,,7 star,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,4,0,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,No ,Yes - connected to the gas main,Yes ,Ducted aircon,whole house,6,1,No,Low ,Yes ,Telsa Y,no charger. using the power adaptor,,,,Three Phase ,No,Yes,,,,,,t,,,,,t,LG Energy 10 LV (10 year warranty)
12/16/22,W0179,Yes,Yes,Yes,Email,Yes,2117,NSW,Yes,Residential ,1990,Brick veneer,,,2,Detached house,,5 or more ,This is my home and is owned outright by me or my family,,,,,2,0,0,No ,,No ,,4-Mar,Above $1200,No ,No ,No ,No ,Yes ,"Ducted aircon, Split system aircon",all,all via Air conditioning,2,Yes ,None ,No ,,,Coolroom,,,Don't know,No,,,,,,,t,,,,,f,
12/20/22,W0180,Yes,Yes,Yes,Email,Yes,3338,VIC,Yes,Residential ,2022,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes ,1 cat,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted evaporative cooling,5,5,2,No,Medium ,No ,,,No,,,Don't know,Don't know,,,,,,,t,,,,,f,
12/19/22,W0181,Yes,No,No,,Yes,2216,NSW,Yes,Residential ,,Concrete,,,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,4,2,0,Yes ,1 Dog and 1 Cat,No ,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,All (Ducted),1,3 or more ,Yes ,High ,No ,,,,,,Two Phase ,Yes,Don't Know,,,,,,t,,,,,f,
12/16/22,W0182,Yes,Yes,Yes,Email,Yes,2259,NSW,Yes,Residential ,1980,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,0,0,Yes ,2 Dogs,No ,,Never,Above $1200,Yes - bottled gas,No ,Yes - bottled gas,No ,Yes ,Split system aircon,1,0,1,No,Medium ,No ,,,,,,Single Phase ,Yes,Yes,,,,,,t,,,,,t,12kwh lg resu
12/18/22,W0183,Yes,Yes,Yes,Email,Yes,2120,NSW,Yes,Residential ,1972,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,1,0,1,No ,,No ,,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Wall / window mounted aircon,2,4,1,Yes ,None ,No ,,,No,,,Don't know,No,,Wind ,,Storm ,,two months ago,t,,,,,f,
1/17/23,W0184,Yes,Yes,No,,Yes,3204,VIC,Yes,Residential ,1935,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,4,0,0,Yes ,2 dogs,No ,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,"Split system aircon, Ducted aircon",7,7,3 or more ,No,Medium ,No ,,,,,,Single Phase ,Don't know,Yes,,,,,,t,,,,,t,LG energy 10H prime
12/16/22,W0185,Yes,Yes,Yes,Email,Yes,3083,VIC,Yes,Residential ,1972,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No ,No ,Yes ,Ducted evaporative cooling,6,4,1,No,Low ,No ,,,"1HP table saw, 1.75 HP bandsaw ,0.5 HP lathe 1.4kw Drop Saw all used intermittently ( only 1 at a time) Home  hobby woodworker shop",,,Single Phase ,Yes,No,,,,,,t,,,,,f,
12/29/22,W0186,Yes,Yes,Yes,Email,Yes,3978,VIC,Yes,Residential ,2014,Brick veneer,,6,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes ,1 Dog,No ,,7-Jun,$800 - $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Split system aircon,1 Living/Dining Room,8,2,No,Medium ,No ,,,electric oven,,,Single Phase ,No,No,,,,,,t,,,,,f,
12/16/22,W0187,Yes,Yes,Yes,Email,Yes,2285,NSW,Yes,Residential ,2021,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,Yes - connected to the gas main,No ,Yes ,Ducted aircon,7,7,1,No,Medium ,No ,,,,,,Two Phase ,No,,,,,,,t,,,,,f,
12/19/22,W0188,Yes,Yes,No,,Yes,5023,SA,Yes,Residential ,2007,Brick veneer,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,6,4,0,Yes ,1 rabbit,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,11,11,3 or more ,No,Low ,No ,,,Oven (3-5kW),,,Three Phase ,Yes,Yes,,,,,,t,,,,,t,LG CHEM 13 LV (13kWh)
12/16/22,W0189,Yes,Yes,Yes,Email,Yes,3153,VIC,Yes,Residential ,1970,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,No ,,No ,,5-Apr,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Wall / window mounted aircon,1,4,1,No,Low ,No ,,,No,,,Don't know,Don't know,Don't Know,,,,,,t,,,,,f,
10/1/22,W0190,Yes,Yes,Yes,Email,Yes,6018,WA,Yes,Residential ,1986,Double brick,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,8,8,1,Yes ,Low ,Yes ,Nissan Leaf ZE1,16A portable EVSE,No,,,Single Phase ,No,,,,,,,t,,,,,f,
12/22/22,W0191,Yes,Yes,Yes,Email,Yes,2620,NSW,Yes,Residential ,1994,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,2 dogs,No ,,4-Mar,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted evaporative cooling,5,7,2,No,Medium ,No ,,,"dishwasher, washing machine, spa bath (limited use)",,,Single Phase ,Don't know,,Storm ,,,,,t,,,,,f,
12/17/22,W0192,Yes,Yes,Yes,Email,Yes,2800,NSW,Yes,Residential ,1972,Brick veneer,,,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,Yes ,1 dog,Yes ,8 sheep,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Ducted aircon,6,6,2,No,Low ,No ,,,,,,Three Phase ,No,Yes,Storm ,,Storm ,,6 months,t,,,,,t,
12/30/22,W0193,Yes,Yes,Yes,Phone,Yes,3149,VIC,Yes,Residential ,2021,Brick veneer,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes ,Ducted aircon,8,8,2,No,Low ,No ,,,,,,Single Phase ,No,Don't Know,,,,,,t,,,,,f,
12/19/22,W0194,Yes,Yes,No,,Yes,3032,VIC,Yes,Residential ,2018,Timber frame with fibreboard or other lightweight cladding,,6,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,2 cats,No ,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,All,All,2,No,High ,Yes ,Tesla model y,Mobile Charger,"Induction cooktop, refrigerated cooling",,,Three Phase ,No,Yes,Storm ,,,,12,t,,,,,t,Tesla Powerwall 2
12/19/22,W0194,Yes,Yes,No,,Yes,3032,VIC,Yes,Residential ,2018,Timber frame with fibreboard or other lightweight cladding,,6,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,2 cats,No ,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,All,All,2,No,High ,Yes ,Tesla model y,Mobile Charger,"Induction cooktop, refrigerated cooling",,,Three Phase ,No,Yes,Storm ,,,,12,t,,,,,t,Tesla Powerwall 2
12/18/22,W0195,Yes,Yes,No,,Yes,2777,NSW,Yes,Residential ,,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes ,DOg,No ,,4-Mar,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes ,Ducted aircon,8,8,3 or more ,No,Medium ,No ,,,,,,Three Phase ,No,No,,,,,,t,,,,,f,
12/17/22,W0196,Yes,Yes,Yes,Email,Yes,2234,NSW,Yes,Residential ,1985,Brick veneer,,,1,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes ,2 Dogs,No ,,2-Jan,Above $1200,No ,No ,No ,No ,Yes ,"Ducted aircon, Split system aircon",8,8,3 or more ,Yes ,Low ,No ,,,Heat Pump,,,Three Phase ,Yes,,,,,,,t,,,,,f,
3/25/22,W0197,Yes,Not Applicable - I don't have solar,Yes,Phone,Yes,5052,SA,Yes,Residential ,1964,Brick veneer,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,6,2,0,Yes ,"Two dogs, tropical fish 20",No ,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No ,No ,Yes ,"Split system aircon, Wall / window mounted aircon",5,2,1,Yes ,Medium ,No ,,,,,,Single Phase ,Yes,No,Storm ,,Storm ,,2 years,f,,,,,f,
12/16/22,W0198,Yes,Yes,Yes,Email,Yes,2232,NSW,Yes,Residential ,1970's,Double brick,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,two labrador dogs,No ,,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Split system aircon,2 - office plus large open-plan living/kitchen/dining area,0,2,No,None ,No ,,,no,,,Two Phase ,Yes,,"Storm , Wind ",,"Storm , Wind ",,2 months,t,,,,,f,
12/16/22,W0199,Yes,Yes,No,,Yes,2530,NSW,Yes,Residential ,,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,6,4,0,Yes ,4 Dogs.,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,No ,Yes - connected to the gas main,Yes ,Split system aircon,1,0,1,No,High ,No ,,,Electric cook top and washing machine and 4 Gaming PCs,,,Three Phase ,No,No,"Storm , Other (please give detail) ",Fire at power station,"Storm , Other (please give detail) ",Fire at power station.,Last year.,t,,,,,f,
12/21/22,W0200,Yes,Yes,Yes,Email,Yes,2280,NSW,Yes,Residential ,1989,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes ,1 Brown Labrador,No ,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No ,No ,Yes ,"Wall / window mounted aircon, Split system aircon",5,3,3 or more ,Yes ,Medium ,No ,,,,,,Single Phase ,Yes,Yes,Other (please give detail) ,Blackout,,,3months,t,,,,,t,13kw
12/17/22,W0201,Yes,Yes,Yes,Email,Yes,2906,ACT,Yes,Residential ,1996,Brick veneer,,3,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,3,1,0,Yes ,1 dog,No ,,7-Jun,Prefer not to say / Not applicable,No ,No ,No ,No ,No,Ducted aircon,All,All,2,No,None ,No ,,,,,,Single Phase ,Don't know,Don't Know,,,,,,t,,,,,f,
7/8/22,W0202,Yes,Yes,No,,Yes,3858,VIC,Yes,Residential ,,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes ,Dog x 1,Yes ,3 horses and a multitude of kangaroos,7-Jun,$800 - $1200,No ,No ,No ,No ,Yes ,Split system aircon,1,1,2,No,None ,No ,,,no,,,Single Phase ,No,,Storm ,,"Bushfire , Storm ",,6 months,t,,,,,f,
11/26/22,W0203,Yes,Yes,Yes,Email,Yes,2287,NSW,Yes,Residential ,1995,Other (please specify),Pole home. Brick/timer,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes ,2 birds 4 chickens,Yes ,Chickens X 4,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Split system aircon,1,1,1,No,None ,No ,,,Spa outside,,,Single Phase ,No,Yes,,,,,,t,,,,,t,Qcell Q.SAVE -G2 6.3kwH B1.1.1
12/17/22,W0204,Yes,Yes,Yes,Email,Yes,2756,NSW,Yes,Residential ,1960,Other (please specify),Timber with asbestos cladding. Later retrofitted with brick veneer,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,No ,,No ,,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Ducted aircon,5,5,1,No,Medium ,No ,,,,,,Three Phase ,Yes,Yes,Flooding,,Flooding ,,6 months,t,,,,,t,Goodwe 5.4kwh
12/16/22,W0205,Yes,Yes,Yes,Email,Yes,2015,NSW,Yes,Residential ,2004,Double brick,,,3,"Semi-detached house, townhouse or terrace",,4,This is my home and is owned under a mortgage by me or my family,,,,,5,3,0,No ,,No ,,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Split system aircon,5,5,3 or more ,No,Low ,No ,,,,,,Single Phase ,Don't know,,,,,,,t,,,,,f,
12/16/22,W0206,Yes,Yes,Yes,Email,Yes,2607,ACT,Yes,Residential ,2020,Brick veneer,,6.8,1,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes ,1 Dog,No ,,2-Jan,Above $1200,No ,No ,No ,No ,Yes ,Ducted aircon,All,Hydronic floor and aircon ducted heating,1,No,Low ,Yes ,Tesla model 3,None - we use the travel charger that comes with it,Hydronic heating system - heat pump and coffee machine,,,Three Phase ,Don't know,Yes,Storm ,,,,,t,,,,,t,Tesla Powerwall 2 AC battery 13.5kwh
12/17/22,W0207,Yes,Yes,Yes,Email,Yes,2173,NSW,Yes,Residential ,1996,Brick veneer,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,6,4,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,"Ducted aircon, Split system aircon",9,9,1,Yes ,Low ,No ,,,Pool pump,,,Single Phase ,No,,,,,,,t,,,,,f,
12/16/22,W0208,Yes,Yes,No,,Yes,2756,NSW,Yes,Residential ,40,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,0,0,Yes ,2,No ,,7-Jun,Above $1200,No ,No ,No ,No ,Yes ,Ducted aircon,3,3,2,Yes ,High ,No ,,,,,,Single Phase ,No,Yes,Flooding,,,,6 month,t,,,,,t,12kw lg
12/17/22,W0209,Yes,Yes,Yes,Email,Yes,3156,VIC,Yes,Residential ,1950,Timber frame with fibreboard or other lightweight cladding,,,1,Detached house,,2,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,One dog,No ,,7-Jun,Above $1200,No ,No ,No ,No ,No,,0,0,1,No,Medium ,No ,,,,,,Single Phase ,No,Don't Know,"Storm , Wind ",,"Storm , Wind ",,1 month,t,,,,,f,
12/16/22,W0210,Yes,Yes,Yes,Email,Yes,2036,NSW,Yes,Residential ,2018,Other (please specify),Hebel,,2,"Semi-detached house, townhouse or terrace",,3,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,One dog,No ,,7-Jun,Above $1200,Yes - bottled gas & mainline gas,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,6,6,2,No,Low ,No ,,,,,,Single Phase ,,Don't Know,,,,,,t,,,,,f,
12/17/22,W0211,Yes,Yes,Yes,Email,Yes,3058,VIC,Yes,Residential ,1920,Don't know,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,4,2,0,Yes ,1 dog,No ,,7-Jun,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Split system aircon,1,2,1,No,Low ,No ,,,,,,Don't know,Don't know,Don't Know,,,,,,t,,,,,f,
12/16/22,W0212,Yes,Yes,Yes,Email,Yes,2221,NSW,Yes,Residential ,,Double brick,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,5,5,2,Yes ,None ,No ,,,,,,Single Phase ,Yes,Don't Know,,,,,,t,,,,,f,
12/16/22,W0213,Yes,Yes,Yes,Email,Yes,2560,NSW,Yes,Residential ,1990,Brick veneer,,,1,Detached house,,3,This is my home and is owned under a mortgage by me or my family,,,,,2,2,0,Yes ,3 Cats,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,All rooms,All rooms,2,Yes ,Medium ,No ,,,Laser engraver and UV printer,,,Single Phase ,No,No,,,,,,t,,,,,t,9kw
12/17/22,W0214,Yes,Yes,Yes,Email,Yes,2223,NSW,Yes,Residential ,2002,Double brick,,,2,Detached house,,4,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,No ,,No ,,7-Jun,Above $1200,Yes - connected to the gas main,No ,No ,Yes - connected to the gas main,Yes ,Ducted aircon,9,9,2,Yes ,Low ,No ,,,,,,Three Phase ,Don't know,Don't Know,,,,,,t,,,,,f,
12/17/22,W0215,Yes,Yes,Yes,Email,Yes,3081,VIC,Yes,Residential ,2019,Brick veneer,,,2,Detached house,,5 or more ,This is my home and is owned under a mortgage by me or my family,,,,,3,1,0,Yes ,1 cat 1 dog,No ,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,All,All,1,No,None ,No ,,,,,,Three Phase ,Don't know,Don't Know,,,,,,t,,,,,f,
12/17/22,W0216,Yes,Yes,Yes,Email,Yes,2567,NSW,Yes,Residential ,2002,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes ,Dog,No ,,7-Jun,Prefer not to say / Not applicable,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes - connected to the gas main,Yes ,Ducted aircon,All,All,3 or more ,No,High ,No ,,,,,,Three Phase ,No,Don't Know,,,,,,t,,,,,f,
12/17/22,W0217,Yes,Yes,No,,Yes,2290,NSW,Yes,Residential ,1960 aprox,Brick veneer,,,1,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,2,No ,,No ,,7-Jun,Less than $800,Yes - bottled gas,Yes - bottled gas,No ,No ,Yes ,Ducted aircon,8,0,2,No,Low ,No ,,,,,,Two Phase ,Yes,Yes,,,,,,t,,,,,t,Lg 10amp
12/16/22,W0218,Yes,Yes,Yes,Email,Yes,2785,NSW,Yes,Residential ,2007,Timber frame with fibreboard or other lightweight cladding,,,2,Detached house,,4,This is my home and is owned outright by me or my family,,,,,2,0,0,Yes ,1 dog,No ,,5-Apr,Above $1200,Yes - connected to the gas main,Yes - connected to the gas main,No ,Yes - connected to the gas main,Yes ,"Ducted aircon, Split system aircon",5,1,0,No,Low ,No ,,,No,,,Two Phase ,No,Yes,Storm ,,"Storm , Wind ",,7 days,t,,,,,t,Tesla Powerwall 2
